CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,Cluster,Segment_Name
13588,16,9,2478.95,2.302585092994046,7.815993677665464,1,Higher-Value Customers
13589,15,6,1120.74,1.9459101490553132,7.022636330174057,1,Higher-Value Customers
13590,11,18,6336.04,2.9444389791664403,8.754167061438675,1,Higher-Value Customers
13591,65,7,2093.94,2.0794415416798357,7.647280192327978,1,Higher-Value Customers
13592,36,4,247.96,1.6094379124341003,5.5172922409900265,0,Lower-Value Customers
13593,108,14,5493.29,2.70805020110221,8.611464650118354,1,Higher-Value Customers
13594,53,2,533.32,1.0986122886681098,6.28099491041738,0,Lower-Value Customers
13595,517,3,784.48,1.3862943611198906,6.66629499588203,0,Lower-Value Customers
13596,6,2,664.11,1.0986122886681098,6.499952440510379,0,Lower-Value Customers
13597,400,2,396.71,1.0986122886681098,5.985723096478868,0,Lower-Value Customers
13598,47,5,761.96,1.791759469228055,6.637205605270657,1,Higher-Value Customers
13599,1,33,9811.04,3.5263605246161616,9.191365482010918,1,Higher-Value Customers
13600,312,2,518.42,1.0986122886681098,6.252712804455737,0,Lower-Value Customers
13601,45,4,1159.99,1.6094379124341003,7.05702836839637,1,Higher-Value Customers
13602,65,4,1025.17,1.6094379124341003,6.933588704013108,1,Higher-Value Customers
13603,26,1,164.34,0.6931471805599453,5.108003959824529,0,Lower-Value Customers
13604,659,1,717.62,0.6931471805599453,6.5773327061874705,0,Lower-Value Customers
13605,387,2,522.67,1.0986122886681098,6.260861714939627,0,Lower-Value Customers
13606,29,3,276.75,1.3862943611198906,5.6267214285197396,0,Lower-Value Customers
13607,40,2,1075.81,1.0986122886681098,6.981758245622973,1,Higher-Value Customers
13608,541,1,232.05,0.6931471805599453,5.45125302281875,0,Lower-Value Customers
13609,593,1,167.35,0.6931471805599453,5.126045145607083,0,Lower-Value Customers
13610,12,14,2103.71,2.70805020110221,7.651932969404804,1,Higher-Value Customers
13611,89,10,3297.93,2.3978952727983707,8.101353452452388,1,Higher-Value Customers
13612,633,1,818.29,0.6931471805599453,6.708438111531965,0,Lower-Value Customers
13613,453,5,1039.85,1.791759469228055,6.947792966013668,0,Lower-Value Customers
13614,24,6,2332.74,1.9459101490553132,7.7552274098976355,1,Higher-Value Customers
13615,319,8,6272.53,2.1972245773362196,8.744094473607927,1,Higher-Value Customers
13616,568,2,283.85,1.0986122886681098,5.6519627259264045,0,Lower-Value Customers
13617,40,8,1278.75,2.1972245773362196,7.154420025337693,1,Higher-Value Customers
13618,174,1,177.34,0.6931471805599453,5.183691840706733,0,Lower-Value Customers
13619,545,2,224.94,1.0986122886681098,5.420269477298783,0,Lower-Value Customers
13620,528,1,112.34,0.6931471805599453,4.730392150741473,0,Lower-Value Customers
13621,117,1,213.85,0.6931471805599453,5.3699401102210045,0,Lower-Value Customers
13622,696,1,658.95,0.6931471805599453,6.492164074574964,0,Lower-Value Customers
13623,31,10,2533.06,2.3978952727983707,7.8375780385802445,1,Higher-Value Customers
13624,388,1,462.08,0.6931471805599453,6.137899825337528,0,Lower-Value Customers
13625,597,1,301.26,0.6931471805599453,5.711287574141974,0,Lower-Value Customers
13626,253,2,707.04,1.0986122886681098,6.562500589272956,0,Lower-Value Customers
13627,59,7,2245.9,2.0794415416798357,7.717306767412185,1,Higher-Value Customers
13628,676,1,310.14,0.6931471805599453,5.740242971658976,0,Lower-Value Customers
13629,23,19,13370.86,2.995732273553991,9.500907777847132,1,Higher-Value Customers
13630,5,7,2031.78,2.0794415416798357,7.617159593311352,1,Higher-Value Customers
13631,100,11,3070.42,2.4849066497880004,8.029895274358873,1,Higher-Value Customers
13632,25,8,3645.81,2.1972245773362196,8.201608091837075,1,Higher-Value Customers
13634,33,16,5033.77,2.833213344056216,8.524123123870957,1,Higher-Value Customers
13635,68,4,2999.16,1.6094379124341003,8.006420899561409,1,Higher-Value Customers
13636,37,5,949.12,1.791759469228055,6.856588292406893,1,Higher-Value Customers
13637,52,3,804.3,1.3862943611198906,6.6912148788015,1,Higher-Value Customers
13638,16,1,122.64,0.6931471805599453,4.817374117263916,0,Lower-Value Customers
13639,74,2,1346.27,1.0986122886681098,7.20583560175816,1,Higher-Value Customers
13640,611,1,405.0,0.6931471805599453,6.0063531596017325,0,Lower-Value Customers
13641,641,5,1016.47,1.791759469228055,6.925074432852604,0,Lower-Value Customers
13642,216,4,472.2,1.6094379124341003,6.159518132104232,0,Lower-Value Customers
13643,31,10,2156.77,2.3978952727983707,7.676830559971189,1,Higher-Value Customers
13644,16,4,2624.26,1.6094379124341003,7.87293521773988,1,Higher-Value Customers
13645,120,1,252.1,0.6931471805599453,5.533784667551078,0,Lower-Value Customers
13646,400,2,326.25,1.0986122886681098,5.7907244047900095,0,Lower-Value Customers
13647,10,8,3041.68,2.1972245773362196,8.020493984985148,1,Higher-Value Customers
13648,400,8,1764.02,2.1972245773362196,7.475917300747956,1,Higher-Value Customers
13649,257,6,1453.68,1.9459101490553132,7.282541224145686,1,Higher-Value Customers
13650,17,10,3288.0,2.3978952727983707,8.098338846189057,1,Higher-Value Customers
13651,35,3,226.85,1.3862943611198906,5.428687517709892,0,Lower-Value Customers
13652,46,5,2262.05,1.791759469228055,7.724468739954193,1,Higher-Value Customers
13653,488,1,152.2,0.6931471805599453,5.0317442573064906,0,Lower-Value Customers
13654,43,11,6308.0,2.4849066497880004,8.74973246437081,1,Higher-Value Customers
13655,114,6,2280.51,1.9459101490553132,7.7325927834391575,1,Higher-Value Customers
13656,165,4,1078.85,1.6094379124341003,6.984577421583421,1,Higher-Value Customers
13657,11,2,382.14,1.0986122886681098,5.948400457636955,0,Lower-Value Customers
13658,10,9,6025.5,2.302585092994046,8.703921690028398,1,Higher-Value Customers
13659,206,12,4884.68,2.5649493574615367,8.4940637564269,1,Higher-Value Customers
13660,400,1,306.64,0.6931471805599453,5.728930268188853,0,Lower-Value Customers
13661,603,1,325.24,0.6931471805599453,5.787633306826145,0,Lower-Value Customers
13662,86,11,2233.61,2.4849066497880004,7.711821995177063,1,Higher-Value Customers
13663,179,5,2047.51,1.791759469228055,7.6248679785957085,1,Higher-Value Customers
13665,386,3,1711.66,1.3862943611198906,7.4458029964289425,0,Lower-Value Customers
13666,60,5,127.9,1.791759469228055,4.859036909945142,0,Lower-Value Customers
13667,149,1,299.05,0.6931471805599453,5.703949127435522,0,Lower-Value Customers
13668,3,35,12948.48,3.58351893845611,9.468810911881318,1,Higher-Value Customers
13669,51,3,413.55,1.3862943611198906,6.0271935945622275,0,Lower-Value Customers
13670,75,1,349.7,0.6931471805599453,5.859931157146132,0,Lower-Value Customers
13671,395,1,172.6,0.6931471805599453,5.15675380222625,0,Lower-Value Customers
13672,301,3,419.92,1.3862943611198906,6.042442791872611,0,Lower-Value Customers
13673,19,2,387.44,1.0986122886681098,5.962138717726154,0,Lower-Value Customers
13674,433,1,240.68,0.6931471805599453,5.487614537078416,0,Lower-Value Customers
13675,151,2,486.82,1.0986122886681098,6.18994648535133,0,Lower-Value Customers
13676,539,2,243.9,1.0986122886681098,5.500849963958122,0,Lower-Value Customers
13677,405,2,551.24,1.0986122886681098,6.31398273439522,0,Lower-Value Customers
13678,152,1,232.6,0.6931471805599453,5.453610250954072,0,Lower-Value Customers
13679,494,3,281.26,1.3862943611198906,5.642828631985861,0,Lower-Value Customers
13680,1,12,11419.67,2.5649493574615367,9.343180150490793,1,Higher-Value Customers
13681,18,4,827.83,1.6094379124341003,6.720015067761323,1,Higher-Value Customers
13682,187,1,59.5,0.6931471805599453,4.102643365036796,0,Lower-Value Customers
13683,458,1,258.6,0.6931471805599453,5.559141984829935,0,Lower-Value Customers
13684,286,4,594.88,1.6094379124341003,6.390039304511392,0,Lower-Value Customers
13685,3,7,3119.44,2.0794415416798357,8.045729296501372,1,Higher-Value Customers
13686,183,3,409.04,1.3862943611198906,6.016254715915201,0,Lower-Value Customers
13687,438,1,11880.84,0.6931471805599453,9.382766463078516,0,Lower-Value Customers
13688,635,1,375.5,0.6931471805599453,5.930918047239948,0,Lower-Value Customers
13689,63,2,1259.5,1.0986122886681098,7.139263746627974,1,Higher-Value Customers
13690,59,1,172.25,0.6931471805599453,5.1547356380700124,0,Lower-Value Customers
13691,396,1,212.78,0.6931471805599453,5.3649474488457995,0,Lower-Value Customers
13692,25,5,3114.4,1.791759469228055,8.044112833892505,1,Higher-Value Customers
13693,374,9,2011.82,2.302585092994046,7.607292002863751,1,Higher-Value Customers
13694,4,143,195640.69,4.969813299576001,12.184040152931257,1,Higher-Value Customers
13695,31,16,2770.73,2.833213344056216,7.92722695296845,1,Higher-Value Customers
13696,422,3,2020.4,1.3862943611198906,7.611545619640562,0,Lower-Value Customers
13697,39,1,151.3,0.6931471805599453,5.025852259901116,0,Lower-Value Customers
13698,597,2,451.73,1.0986122886681098,6.115295921298569,0,Lower-Value Customers
13699,155,2,764.15,1.0986122886681098,6.640071893037045,0,Lower-Value Customers
13700,26,13,2596.97,2.6390573296152584,7.862485649819763,1,Higher-Value Customers
13701,447,1,161.0,0.6931471805599453,5.087596335232384,0,Lower-Value Customers
13702,446,1,135.18,0.6931471805599453,4.9139775400548205,0,Lower-Value Customers
13703,318,2,425.56,1.0986122886681098,6.055753036990344,0,Lower-Value Customers
13704,5,9,2308.06,2.302585092994046,7.744595794291895,1,Higher-Value Customers
13705,8,7,1717.19,2.0794415416798357,7.449026690142787,1,Higher-Value Customers
13706,303,2,631.17,1.0986122886681098,6.449158345318021,0,Lower-Value Customers
13707,267,5,3365.86,1.791759469228055,8.12173583825502,1,Higher-Value Customers
13708,271,1,285.33,0.6931471805599453,5.657144991804844,0,Lower-Value Customers
13709,4,18,7571.35,2.9444389791664403,8.932258734187538,1,Higher-Value Customers
13710,32,3,509.52,1.3862943611198906,6.23542981411449,0,Lower-Value Customers
13711,219,9,1792.26,2.302585092994046,7.4917904714583035,1,Higher-Value Customers
13712,247,2,766.42,1.0986122886681098,6.643034239500869,0,Lower-Value Customers
13713,408,3,740.76,1.3862943611198906,6.609025740711332,0,Lower-Value Customers
13714,465,1,161.35,0.6931471805599453,5.089754498548855,0,Lower-Value Customers
13715,281,17,8153.04,2.8903717578961645,9.006268788934985,1,Higher-Value Customers
13716,269,1,138.28,0.6931471805599453,4.936486295459933,0,Lower-Value Customers
13717,32,8,1763.3,2.1972245773362196,7.47550929013402,1,Higher-Value Customers
13718,246,2,306.55,1.0986122886681098,5.728637675654378,0,Lower-Value Customers
13719,15,11,2783.08,2.4849066497880004,7.931672756673634,1,Higher-Value Customers
13720,117,4,799.9,1.6094379124341003,6.685736095329637,1,Higher-Value Customers
13721,36,2,741.54,1.0986122886681098,6.61007674127968,0,Lower-Value Customers
13722,132,10,5635.41,2.3978952727983707,8.637002617001478,1,Higher-Value Customers
13723,217,6,1194.08,1.9459101490553132,7.085968407731548,1,Higher-Value Customers
13724,637,1,213.01,0.6931471805599453,5.366022742902049,0,Lower-Value Customers
13725,50,8,1980.56,2.1972245773362196,7.5916396922628975,1,Higher-Value Customers
13726,39,2,1079.66,1.0986122886681098,6.985327244577022,1,Higher-Value Customers
13727,29,8,1074.15,2.1972245773362196,6.980215465711398,1,Higher-Value Customers
13728,37,16,2855.17,2.833213344056216,7.957236845497527,1,Higher-Value Customers
13729,436,3,724.73,1.3862943611198906,6.587178044826087,0,Lower-Value Customers
13730,136,2,752.6,1.0986122886681098,6.624861723262153,0,Lower-Value Customers
13731,219,2,610.59,1.0986122886681098,6.416062123365316,0,Lower-Value Customers
13732,28,1,491.86,0.6931471805599453,6.200225158054739,0,Lower-Value Customers
13733,411,2,487.03,1.0986122886681098,6.1903768793734475,0,Lower-Value Customers
13734,509,4,6695.69,1.6094379124341003,8.809368653455358,1,Higher-Value Customers
13735,25,13,9762.77,2.6390573296152584,9.1864338753157,1,Higher-Value Customers
13736,5,7,2752.47,2.0794415416798357,7.9206172134189226,1,Higher-Value Customers
13737,200,1,339.6,0.6931471805599453,5.830708768228588,0,Lower-Value Customers
13738,396,1,434.78,0.6931471805599453,6.077137528846132,0,Lower-Value Customers
13739,18,2,292.2,1.0986122886681098,5.680854970012496,0,Lower-Value Customers
13740,241,5,1582.77,1.791759469228055,7.367563359811335,1,Higher-Value Customers
13741,72,3,668.43,1.3862943611198906,6.506426604026369,0,Lower-Value Customers
13742,17,12,3107.87,2.5649493574615367,8.04201459509639,1,Higher-Value Customers
13743,3,7,1341.6,2.0794415416798357,7.2023633115046515,1,Higher-Value Customers
13744,95,2,1080.52,1.0986122886681098,6.9861227380561495,0,Lower-Value Customers
13745,162,2,777.36,1.0986122886681098,6.657189142089955,0,Lower-Value Customers
13746,414,1,176.69,0.6931471805599453,5.1800404589569835,0,Lower-Value Customers
13747,374,2,169.8,1.0986122886681098,5.14049328135447,0,Lower-Value Customers
13748,96,9,2064.35,2.302585092994046,7.633054982558491,1,Higher-Value Customers
13750,54,11,3602.18,2.4849066497880004,8.189572067868243,1,Higher-Value Customers
13751,288,1,296.25,0.6931471805599453,5.694573535570891,0,Lower-Value Customers
13752,124,7,1579.83,2.0794415416798357,7.365705304546322,1,Higher-Value Customers
13753,288,4,2094.57,1.6094379124341003,7.647580871722489,1,Higher-Value Customers
13754,152,3,447.05,1.3862943611198906,6.104904833330228,0,Lower-Value Customers
13755,4,9,2108.06,2.302585092994046,7.653997629576229,1,Higher-Value Customers
13756,2,23,8655.95,3.1780538303479458,9.06611774552623,1,Higher-Value Customers
13757,675,1,195.55,0.6931471805599453,5.280916851867869,0,Lower-Value Customers
13758,12,15,8698.13,2.772588722239781,9.070978299642341,1,Higher-Value Customers
13759,33,2,659.41,1.0986122886681098,6.492860854269306,0,Lower-Value Customers
13760,54,5,1363.64,1.791759469228055,7.218645936570799,1,Higher-Value Customers
13761,50,6,1952.17,1.9459101490553132,7.577208972659349,1,Higher-Value Customers
13762,219,5,2472.48,1.791759469228055,7.813381344926563,1,Higher-Value Customers
13763,63,3,5217.44,1.3862943611198906,8.559953785637239,1,Higher-Value Customers
13764,71,6,2919.62,1.9459101490553132,7.979551201490889,1,Higher-Value Customers
13765,653,1,352.82,0.6931471805599453,5.868788309240467,0,Lower-Value Customers
13766,495,1,190.35,0.6931471805599453,5.254104211871711,0,Lower-Value Customers
13767,2,73,33903.57,4.30406509320417,10.431305092542312,1,Higher-Value Customers
13768,727,2,875.97,1.0986122886681098,6.776472784261436,0,Lower-Value Customers
13769,2,20,5478.12,3.044522437723423,8.608699783105473,1,Higher-Value Customers
13770,422,4,785.37,1.6094379124341003,6.66742741958036,0,Lower-Value Customers
13771,64,9,5728.82,2.302585092994046,8.653439395602803,1,Higher-Value Customers
13772,34,8,3100.02,2.1972245773362196,8.03948636861206,1,Higher-Value Customers
13773,397,2,301.54,1.0986122886681098,5.7122135001340535,0,Lower-Value Customers
13774,82,1,345.0,0.6931471805599453,5.846438775057725,0,Lower-Value Customers
13775,591,1,1049.66,0.6931471805599453,6.9571738171118644,0,Lower-Value Customers
13776,428,2,623.98,1.0986122886681098,6.43771964922439,0,Lower-Value Customers
13777,1,61,49638.26,4.127134385045092,10.812537331874632,1,Higher-Value Customers
13778,103,4,1124.49,1.6094379124341003,7.025973775367289,1,Higher-Value Customers
13779,516,1,161.13,0.6931471805599453,5.088398482561978,0,Lower-Value Customers
13780,7,3,732.07,1.3862943611198906,6.597241195280628,1,Higher-Value Customers
13781,251,3,778.83,1.3862943611198906,6.659075947211416,0,Lower-Value Customers
13782,13,13,1786.08,2.6390573296152584,7.488338281924589,1,Higher-Value Customers
13783,488,4,1542.09,1.6094379124341003,7.341542178594752,0,Lower-Value Customers
13784,10,14,2910.23,2.70805020110221,7.976330951273708,1,Higher-Value Customers
13785,429,4,542.49,1.6094379124341003,6.298011307127966,0,Lower-Value Customers
13786,367,6,3127.99,1.9459101490553132,8.048465547754539,1,Higher-Value Customers
13787,76,6,1222.5,1.9459101490553132,7.109470882882726,1,Higher-Value Customers
13788,505,1,3.75,0.6931471805599453,1.55814461804655,0,Lower-Value Customers
13789,388,1,239.46,0.6931471805599453,5.482553755546763,0,Lower-Value Customers
13790,4,1,348.8,0.6931471805599453,5.857361562584502,0,Lower-Value Customers
13791,128,2,1516.0,1.0986122886681098,7.324489979348532,0,Lower-Value Customers
13792,66,3,383.95,1.3862943611198906,5.953113455724059,0,Lower-Value Customers
13793,647,1,96.0,0.6931471805599453,4.574710978503383,0,Lower-Value Customers
13794,547,1,126.03,0.6931471805599453,4.844423279035369,0,Lower-Value Customers
13795,388,4,836.3,1.6094379124341003,6.7301824292103865,0,Lower-Value Customers
13796,499,1,289.7,0.6931471805599453,5.6722918075648305,0,Lower-Value Customers
13797,437,3,1179.45,1.3862943611198906,7.073651000694222,0,Lower-Value Customers
13798,1,110,75428.87,4.709530201312334,11.230958629393983,1,Higher-Value Customers
13799,117,9,2803.57,2.302585092994046,7.939005508522796,1,Higher-Value Customers
13800,310,3,1679.56,1.3862943611198906,7.426882350187425,0,Lower-Value Customers
13801,67,1,324.8,0.6931471805599453,5.786283696167945,0,Lower-Value Customers
13802,139,19,26259.11,2.995732273553991,10.17580633672844,1,Higher-Value Customers
13803,255,3,1338.91,1.3862943611198906,7.200357726510238,0,Lower-Value Customers
13804,31,9,3161.12,2.302585092994046,8.058997967713445,1,Higher-Value Customers
13805,52,2,924.6,1.0986122886681098,6.830442175879467,0,Lower-Value Customers
13806,64,1,256.38,0.6931471805599453,5.550553592065519,0,Lower-Value Customers
13807,367,3,422.2,1.3862943611198906,6.04784488054409,0,Lower-Value Customers
13808,6,5,1747.66,1.791759469228055,7.466605059322925,1,Higher-Value Customers
13809,305,3,679.7,1.3862943611198906,6.523121680453905,0,Lower-Value Customers
13810,29,3,1499.01,1.3862943611198906,7.313227053734746,1,Higher-Value Customers
13811,184,3,814.5,1.3862943611198906,6.703801422061068,0,Lower-Value Customers
13812,42,3,539.0,1.3862943611198906,6.29156913955832,0,Lower-Value Customers
13813,40,8,2765.47,2.1972245773362196,7.9253274182526185,1,Higher-Value Customers
13814,92,3,2257.32,1.3862943611198906,7.7223764530033225,1,Higher-Value Customers
13815,22,8,7475.74,2.1972245773362196,8.919552147090508,1,Higher-Value Customers
13816,24,2,571.67,1.0986122886681098,6.3503096345809205,0,Lower-Value Customers
13817,29,2,382.98,1.0986122886681098,5.950590467898009,0,Lower-Value Customers
13818,430,1,61.28,0.6931471805599453,4.131640346965797,0,Lower-Value Customers
13819,302,6,2642.35,1.9459101490553132,7.879802331111146,1,Higher-Value Customers
13820,418,3,652.75,1.3862943611198906,6.482725015379133,0,Lower-Value Customers
13821,145,6,1379.08,1.9459101490553132,7.229896747485489,1,Higher-Value Customers
13822,6,2,632.0,1.0986122886681098,6.450470422144176,0,Lower-Value Customers
13823,19,7,3403.45,2.0794415416798357,8.132838678370762,1,Higher-Value Customers
13824,33,12,3314.76,2.5649493574615367,8.106442137278835,1,Higher-Value Customers
13825,622,2,255.59,1.0986122886681098,5.5474794802608,0,Lower-Value Customers
13826,176,1,189.5,0.6931471805599453,5.249652194566756,0,Lower-Value Customers
13827,58,3,409.8,1.3862943611198906,6.018106478054404,0,Lower-Value Customers
13828,22,1,209.49,0.6931471805599453,5.349438146055751,0,Lower-Value Customers
13829,421,1,102.0,0.6931471805599453,4.634728988229636,0,Lower-Value Customers
13830,582,1,156.85,0.6931471805599453,5.061645215004001,0,Lower-Value Customers
13831,16,18,6585.54,2.9444389791664403,8.792783451679604,1,Higher-Value Customers
13832,19,2,609.89,1.0986122886681098,6.4149169102305335,0,Lower-Value Customers
13833,159,2,700.41,1.0986122886681098,6.553092594804331,0,Lower-Value Customers
13834,577,2,324.19,1.0986122886681098,5.7844096268933525,0,Lower-Value Customers
13835,25,7,1095.27,2.0794415416798357,6.999668787533656,1,Higher-Value Customers
13836,399,2,620.37,1.0986122886681098,6.4319267177117725,0,Lower-Value Customers
13837,212,2,266.59,1.0986122886681098,5.589455958348054,0,Lower-Value Customers
13838,6,10,1690.07,2.3978952727983707,7.433116743665696,1,Higher-Value Customers
13839,486,1,139.95,0.6931471805599453,4.948405217560121,0,Lower-Value Customers
13840,416,1,651.4,0.6931471805599453,6.4806578707468585,0,Lower-Value Customers
13841,253,1,85.0,0.6931471805599453,4.454347296253507,0,Lower-Value Customers
13842,59,18,5319.34,2.9444389791664403,8.579292490067983,1,Higher-Value Customers
13843,381,1,319.75,0.6931471805599453,5.770662003495746,0,Lower-Value Customers
13844,11,1,361.62,0.6931471805599453,5.893355453997663,0,Lower-Value Customers
13845,65,1,312.98,0.6931471805599453,5.749329289612172,0,Lower-Value Customers
13846,25,4,1307.79,1.6094379124341003,7.176858325232496,1,Higher-Value Customers
13847,720,1,310.72,0.6931471805599453,5.74210534897536,0,Lower-Value Customers
13848,92,8,3015.0,2.1972245773362196,8.011686729127847,1,Higher-Value Customers
13849,52,5,3469.3,1.791759469228055,8.15199632453527,1,Higher-Value Customers
13850,129,1,1595.48,0.6931471805599453,7.375556484672672,0,Lower-Value Customers
13851,96,8,4606.46,2.1972245773362196,8.435432008008735,1,Higher-Value Customers
13852,611,1,187.35,0.6931471805599453,5.23830193413805,0,Lower-Value Customers
13853,57,1,1090.14,0.6931471805599453,6.994978300240205,0,Lower-Value Customers
13854,9,39,11944.56,3.6888794541139363,9.388114940201397,1,Higher-Value Customers
13855,501,4,1310.34,1.6094379124341003,7.178804794152059,0,Lower-Value Customers
13856,169,11,1142.03,2.4849066497880004,7.041437910169532,1,Higher-Value Customers
13857,393,6,1001.01,1.9459101490553132,6.90976326163493,0,Lower-Value Customers
13858,57,1,216.17,0.6931471805599453,5.38068045697316,0,Lower-Value Customers
13859,326,2,515.86,1.0986122886681098,6.247772044800624,0,Lower-Value Customers
13860,1,5,1245.9,1.791759469228055,7.1284157500025405,1,Higher-Value Customers
13861,429,2,273.26,1.0986122886681098,5.614076561571708,0,Lower-Value Customers
13862,18,9,2556.09,2.302585092994046,7.846625172168836,1,Higher-Value Customers
13863,248,4,1239.55,1.6094379124341003,7.123310108647671,0,Lower-Value Customers
13864,387,1,662.4,0.6931471805599453,6.497378126512952,0,Lower-Value Customers
13865,58,4,501.56,1.6094379124341003,6.219715035790337,1,Higher-Value Customers
13866,74,1,145.67,0.6931471805599453,4.988185165258664,0,Lower-Value Customers
13867,31,3,1005.09,1.3862943611198906,6.913826809878765,1,Higher-Value Customers
13868,7,2,3192.54,1.0986122886681098,8.068885298365506,1,Higher-Value Customers
13869,123,10,7996.87,2.3978952727983707,8.98693053521115,1,Higher-Value Customers
13870,2,15,5712.08,2.772588722239781,8.650513561777128,1,Higher-Value Customers
13871,23,17,7885.85,2.8903717578961645,8.972952094578869,1,Higher-Value Customers
13872,527,3,919.57,1.3862943611198906,6.8249930434091866,0,Lower-Value Customers
13873,120,8,1038.92,2.1972245773362196,6.946899066099764,1,Higher-Value Customers
13874,358,7,2049.15,2.0794415416798357,7.625668240187314,1,Higher-Value Customers
13875,54,14,4814.37,2.70805020110221,8.479568164478277,1,Higher-Value Customers
13876,64,1,122.7,0.6931471805599453,4.8178592793984425,0,Lower-Value Customers
13877,86,3,449.68,1.3862943611198906,6.110757553295965,0,Lower-Value Customers
13878,55,4,2416.9,1.6094379124341003,7.790654673826565,1,Higher-Value Customers
13879,646,1,395.5,0.6931471805599453,5.982676041074902,0,Lower-Value Customers
13880,21,17,4293.86,2.8903717578961645,8.365174237845183,1,Higher-Value Customers
13881,4,43,45179.1,3.784189633918261,10.718412003388291,1,Higher-Value Customers
13882,3,5,1191.13,1.791759469228055,7.083496902081326,1,Higher-Value Customers
13883,11,15,6560.02,2.772588722239781,8.788901357656037,1,Higher-Value Customers
13884,7,10,1825.03,2.3978952727983707,7.509899490373732,1,Higher-Value Customers
13885,189,2,506.8,1.0986122886681098,6.230087669270578,0,Lower-Value Customers
13886,71,1,243.56,0.6931471805599453,5.499460677582579,0,Lower-Value Customers
13887,204,1,349.55,0.6931471805599453,5.859503349652977,0,Lower-Value Customers
13888,120,7,2001.59,2.0794415416798357,7.602196621752796,1,Higher-Value Customers
13889,93,6,1991.23,1.9459101490553132,7.597009893326727,1,Higher-Value Customers
13890,1,14,2927.38,2.70805020110221,7.982204648081087,1,Higher-Value Customers
13891,378,3,859.21,1.3862943611198906,6.757176545485505,0,Lower-Value Customers
13892,27,6,1267.65,1.9459101490553132,7.145708621949827,1,Higher-Value Customers
13893,298,1,821.1,0.6931471805599453,6.711862042158088,0,Lower-Value Customers
13894,24,3,564.62,1.3862943611198906,6.337922474636114,0,Lower-Value Customers
13895,28,6,4008.52,1.9459101490553132,8.296426812387779,1,Higher-Value Customers
13896,626,1,388.55,0.6931471805599453,5.964992226776867,0,Lower-Value Customers
13897,50,3,1160.72,1.3862943611198906,7.05765694451998,1,Higher-Value Customers
13898,326,2,686.4,1.0986122886681098,6.532916364415733,0,Lower-Value Customers
13899,16,2,388.52,1.0986122886681098,5.9649152118744455,0,Lower-Value Customers
13900,183,6,1610.59,1.9459101490553132,7.38497654828429,1,Higher-Value Customers
13901,72,15,5676.34,2.772588722239781,8.644238092164732,1,Higher-Value Customers
13902,632,5,34095.26,1.791759469228055,10.436942979837246,1,Higher-Value Customers
13903,400,1,165.45,0.6931471805599453,5.114694964021034,0,Lower-Value Customers
13904,37,2,332.64,1.0986122886681098,5.810062567373411,0,Lower-Value Customers
13905,733,1,312.65,0.6931471805599453,5.748277714542752,0,Lower-Value Customers
13906,409,1,42.0,0.6931471805599453,3.7612001156935624,0,Lower-Value Customers
13907,692,1,136.8,0.6931471805599453,4.925803358579558,0,Lower-Value Customers
13908,80,4,2369.55,1.6094379124341003,7.770877274716226,1,Higher-Value Customers
13909,423,2,282.85,1.0986122886681098,5.648445929616735,0,Lower-Value Customers
13911,57,20,4234.99,3.044522437723423,8.351372346000852,1,Higher-Value Customers
13912,424,1,124.95,0.6931471805599453,4.835885002798619,0,Lower-Value Customers
13913,507,1,42.22,0.6931471805599453,3.76630335107874,0,Lower-Value Customers
13914,12,2,626.45,1.0986122886681098,6.441663986556317,0,Lower-Value Customers
13915,394,1,70.8,0.6931471805599453,4.273884476054178,0,Lower-Value Customers
13916,464,4,1275.81,1.6094379124341003,7.152120058745075,0,Lower-Value Customers
13917,50,2,272.04,1.0986122886681098,5.609618304598452,0,Lower-Value Customers
13918,50,2,1212.84,1.0986122886681098,7.101544167216986,1,Higher-Value Customers
13919,59,4,1360.68,1.6094379124341003,7.216474510499718,1,Higher-Value Customers
13920,432,4,1774.68,1.6094379124341003,7.481938727137536,0,Lower-Value Customers
13921,402,4,730.7,1.6094379124341003,6.595370593889984,0,Lower-Value Customers
13922,352,3,865.2,1.3862943611198906,6.764115828780526,0,Lower-Value Customers
13923,54,1,351.13,0.6931471805599453,5.864000425598742,0,Lower-Value Customers
13924,2,6,1838.85,1.9459101490553132,7.517439325540823,1,Higher-Value Customers
13925,93,4,678.25,1.6094379124341003,6.520989248306457,1,Higher-Value Customers
13926,23,1,223.85,0.6931471805599453,5.415433513216716,0,Lower-Value Customers
13927,75,2,708.26,1.0986122886681098,6.56422217299034,0,Lower-Value Customers
13928,11,4,464.57,1.6094379124341003,6.143262461351643,1,Higher-Value Customers
13929,169,11,3494.1,2.4849066497880004,8.159117266561877,1,Higher-Value Customers
13930,58,2,337.34,1.0986122886681098,5.824051307047146,0,Lower-Value Customers
13931,96,11,5257.38,2.4849066497880004,8.567578273503825,1,Higher-Value Customers
13932,295,1,307.4,0.6931471805599453,5.731397641689174,0,Lower-Value Customers
13933,109,2,608.79,1.0986122886681098,6.413114635600407,0,Lower-Value Customers
13934,264,1,922.1,0.6931471805599453,6.8277375709961055,0,Lower-Value Customers
13935,597,3,6116.92,1.3862943611198906,8.718977448456672,0,Lower-Value Customers
13936,180,3,939.66,1.3862943611198906,6.846581756547317,0,Lower-Value Customers
